"","GEOID","NAME.x","pop_2017","pop_2018","pop_change"
"439","13105","Elbert County, Georgia",19288,19212,-0.394027374533389
"440","13107","Emanuel County, Georgia",22502,22499,-0.0133321482534886
"441","13109","Evans County, Georgia",10757,10727,-0.278888165845496
"442","13111","Fannin County, Georgia",24480,24925,1.81781045751634
"443","13113","Fayette County, Georgia",110306,111369,0.963682845901402
"444","13115","Floyd County, Georgia",96471,96824,0.365913072322252
"445","13117","Forsyth County, Georgia",211300,219880,4.06057737813535
"446","13119","Franklin County, Georgia",22328,22514,0.833034754568255
"447","13121","Fulton County, Georgia",1010420,1021902,1.13635913778429
"448","13123","Gilmer County, Georgia",29614,29922,1.04004862565003
"449","13125","Glascock County, Georgia",3027,3009,-0.594648166501487
"450","13127","Glynn County, Georgia",83467,83974,0.607425689194532
"451","13129","Gordon County, Georgia",56424,56790,0.648660144619311
"452","13131","Grady County, Georgia",25048,24926,-0.48706483551581
"453","13133","Greene County, Georgia",16732,16976,1.45828352856801
"454","13135","Gwinnett County, Georgia",889954,902298,1.38703798173838
"455","13137","Habersham County, Georgia",43878,44289,0.936688089703268
"456","13139","Hall County, Georgia",192865,195961,1.60526793352863
"457","13141","Hancock County, Georgia",8667,8535,-1.52301834544825
"458","13143","Haralson County, Georgia",28722,28956,0.814706496762064
"459","13145","Harris County, Georgia",33198,33590,1.18079402373637
"460","13147","Hart County, Georgia",25535,25631,0.375954572155864
"461","13149","Heard County, Georgia",11607,11677,0.603084345653485
"462","13151","Henry County, Georgia",217506,221307,1.74753799895175
"463","13153","Houston County, Georgia",150341,151682,0.89197224975223
"464","13155","Irwin County, Georgia",9278,9268,-0.107781849536538
"465","13157","Jackson County, Georgia",63851,65755,2.9819423344975
"466","13159","Jasper County, Georgia",13732,13784,0.378677541508884
"467","13161","Jeff Davis County, Georgia",14999,14991,-0.0533368891259417
"468","13163","Jefferson County, Georgia",15954,15772,-1.14077974175755
"469","13165","Jenkins County, Georgia",8929,8827,-1.14234516743196
"470","13167","Johnson County, Georgia",9800,9730,-0.714285714285714
"471","13169","Jones County, Georgia",28540,28548,0.028030833917309
"472","13171","Lamar County, Georgia",18282,18513,1.26353790613718
"473","13173","Lanier County, Georgia",10388,10366,-0.211782826338082
"474","13175","Laurens County, Georgia",47451,47418,-0.0695454258076753
"475","13177","Lee County, Georgia",29216,29348,0.451807228915663
"476","13179","Liberty County, Georgia",62120,62108,-0.0193174500965872
"477","13181","Lincoln County, Georgia",7768,7799,0.399073120494336
"478","13183","Long County, Georgia",17857,18156,1.67441339530716
"479","13185","Lowndes County, Georgia",113941,114582,0.562571857364776
"480","13187","Lumpkin County, Georgia",31567,31951,1.21646022745272
"481","13189","McDuffie County, Georgia",21488,21498,0.0465376023827252
"482","13191","McIntosh County, Georgia",14061,14120,0.419600312922267
"483","13193","Macon County, Georgia",13675,13480,-1.42595978062157
"484","13195","Madison County, Georgia",28600,28900,1.04895104895105
"485","13197","Marion County, Georgia",8558,8484,-0.864688011217574
"486","13199","Meriwether County, Georgia",21152,21113,-0.184379727685325
"487","13201","Miller County, Georgia",5884,5836,-0.815771583956492
"488","13205","Mitchell County, Georgia",22574,22432,-0.62904226100824
"489","13207","Monroe County, Georgia",26795,27010,0.802388505318156
"490","13209","Montgomery County, Georgia",8962,9036,0.825708547199286
"491","13211","Morgan County, Georgia",18013,18235,1.23244323544107
"492","13213","Murray County, Georgia",39444,39557,0.286482101206774
"493","13215","Muscogee County, Georgia",198647,196670,-0.995232749550711
"494","13217","Newton County, Georgia",105042,106497,1.38516022162564
"495","13219","Oconee County, Georgia",35972,37017,2.90503725119537
"496","13221","Oglethorpe County, Georgia",14654,14784,0.887129793912925
"497","13223","Paulding County, Georgia",152399,155840,2.25788883129154
"498","13225","Peach County, Georgia",27027,26966,-0.225700225700226
"499","13227","Pickens County, Georgia",30343,30832,1.61157433345417
"500","13229","Pierce County, Georgia",19141,19164,0.12016091113317
"501","13231","Pike County, Georgia",17919,18082,0.909648975947319
"502","13233","Polk County, Georgia",41444,41621,0.427082327960622
"503","13235","Pulaski County, Georgia",11396,11295,-0.886275886275886
"504","13237","Putnam County, Georgia",21430,21503,0.340643957069529
"505","13239","Quitman County, Georgia",2140,2276,6.35514018691589
"506","13241","Rabun County, Georgia",16354,16457,0.629815335697689
"507","13243","Randolph County, Georgia",7206,7087,-1.65140160976964
"508","13245","Richmond County, Georgia",201568,201463,-0.0520916018415622
"509","13247","Rockdale County, Georgia",88482,89011,0.597861711986619
"510","13249","Schley County, Georgia",5168,5211,0.832043343653251
"511","13251","Screven County, Georgia",14037,13990,-0.334829379497044
"512","13253","Seminole County, Georgia",8549,8437,-1.31009474792373
"513","13255","Spalding County, Georgia",64192,64719,0.820974576271187
"514","13257","Stephens County, Georgia",25625,25676,0.199024390243902
"515","13259","Stewart County, Georgia",5832,6042,3.60082304526749
"516","13261","Sumter County, Georgia",30687,30352,-1.09166748134389
"517","13263","Talbot County, Georgia",6423,6378,-0.700607192900514
"518","13265","Taliaferro County, Georgia",1844,1665,-9.70715835140998
"519","13267","Tattnall County, Georgia",25402,25353,-0.192898196992363
"520","13269","Taylor County, Georgia",8267,8193,-0.895125196564655
"521","13271","Telfair County, Georgia",16339,16115,-1.37095293469613
"522","13273","Terrell County, Georgia",8978,8859,-1.32546224103364
"523","13275","Thomas County, Georgia",44909,44730,-0.39858380280122
"524","13277","Tift County, Georgia",40531,40510,-0.051812193136118
"525","13279","Toombs County, Georgia",27160,27048,-0.412371134020619
"526","13281","Towns County, Georgia",11173,11417,2.18383603329455
"527","13283","Treutlen County, Georgia",6752,6777,0.370260663507109
"528","13285","Troup County, Georgia",69433,69774,0.491120936730373
"529","13287","Turner County, Georgia",8036,7962,-0.920856147336984
"530","13289","Twiggs County, Georgia",8323,8284,-0.468581040490208
"531","13291","Union County, Georgia",22262,22775,2.30437516844848
"532","13293","Upson County, Georgia",26241,26216,-0.0952707594984947
"533","13295","Walker County, Georgia",68609,68824,0.313369966039441
"534","13297","Walton County, Georgia",88695,90132,1.62015897175715
"535","13299","Ware County, Georgia",35688,35599,-0.24938354629007
"536","13301","Warren County, Georgia",5410,5346,-1.18299445471349
"537","13303","Washington County, Georgia",20506,20461,-0.219447966448844
"538","13305","Wayne County, Georgia",29833,29767,-0.221231522139912
"539","13307","Webster County, Georgia",2627,2613,-0.532927293490674
"540","13309","Wheeler County, Georgia",7952,7939,-0.163480885311871
"541","13311","White County, Georgia",28509,28928,1.46971131923252
"542","13313","Whitfield County, Georgia",103963,103849,-0.109654396275598
"543","13315","Wilcox County, Georgia",8896,8846,-0.56205035971223
"544","13317","Wilkes County, Georgia",9905,9884,-0.212014134275618
"545","13319","Wilkinson County, Georgia",9147,9078,-0.754345687110528
"546","13321","Worth County, Georgia",20809,20656,-0.735258782257677
"547","15001","Hawaii County, Hawaii",196325,197658,0.678976187444289
"548","15003","Honolulu County, Hawaii",990060,987638,-0.244631638486556
"549","15005","Kalawao County, Hawaii",86,75,-12.7906976744186
"550","15007","Kauai County, Hawaii",71093,71377,0.39947674173266
"551","15009","Maui County, Hawaii",164094,165281,0.723365875656636
"552","16001","Ada County, Idaho",435117,446052,2.51311716159102
"553","16003","Adams County, Idaho",3946,4019,1.8499746578814
"554","16005","Bannock County, Idaho",84113,85065,1.13181077835769
"555","16007","Bear Lake County, Idaho",5942,5962,0.336587007741501
"556","16009","Benewah County, Idaho",9050,9086,0.397790055248619
"557","16011","Bingham County, Idaho",45369,45551,0.401154973660429
"558","16013","Blaine County, Idaho",21583,21994,1.904276513923
"559","16015","Boise County, Idaho",6968,7163,2.79850746268657
"560","16017","Bonner County, Idaho",41855,42711,2.045155895353
"561","16019","Bonneville County, Idaho",110404,112397,1.8051882178182
"562","16021","Boundary County, Idaho",11323,11549,1.99593747240131
"563","16023","Butte County, Idaho",2613,2602,-0.420972062763108
"564","16025","Camas County, Idaho",886,886,0
"565","16027","Canyon County, Idaho",207027,212230,2.5131987615142
"566","16029","Caribou County, Idaho",6862,6918,0.816088603905567
"567","16031","Cassia County, Idaho",23472,23615,0.609236537150648
"568","16033","Clark County, Idaho",1055,1077,2.08530805687204
"569","16035","Clearwater County, Idaho",8533,8640,1.25395523262627
"570","16037","Custer County, Idaho",4141,4141,0
"571","16039","Elmore County, Idaho",26232,26433,0.766239707227813
"572","16041","Franklin County, Idaho",13120,13279,1.21189024390244
"573","16043","Fremont County, Idaho",12889,12965,0.589650089223369
"574","16045","Gem County, Idaho",16850,17052,1.19881305637982
"575","16047","Gooding County, Idaho",15110,15169,0.390469887491727
"576","16049","Idaho County, Idaho",16275,16337,0.380952380952381
"577","16051","Jefferson County, Idaho",27410,27969,2.03940167821963
"578","16053","Jerome County, Idaho",23039,23431,1.70146273709796
"579","16055","Kootenai County, Idaho",150128,153605,2.3160236598103
"580","16057","Latah County, Idaho",38697,39239,1.40062537147582
"581","16059","Lemhi County, Idaho",7755,7798,0.554480980012895
"582","16061","Lewis County, Idaho",3824,3845,0.549163179916318
"583","16063","Lincoln County, Idaho",5296,5321,0.472054380664653
"584","16065","Madison County, Idaho",38241,38705,1.21335739128161
"585","16067","Minidoka County, Idaho",20448,20615,0.81670579029734
"586","16069","Nez Perce County, Idaho",40014,40155,0.352376668166142
"587","16071","Oneida County, Idaho",4284,4326,0.980392156862745
"588","16073","Owyhee County, Idaho",11384,11455,0.623682361208714
"589","16075","Payette County, Idaho",22839,23041,0.88445203380183
"590","16077","Power County, Idaho",7667,7713,0.599973914177644
"591","16079","Shoshone County, Idaho",12490,12526,0.288230584467574
"592","16081","Teton County, Idaho",10776,11080,2.82108389012621
"593","16083","Twin Falls County, Idaho",82248,83666,1.72405408034238
"594","16085","Valley County, Idaho",10104,10401,2.93942992874109
"595","16087","Washington County, Idaho",9996,10025,0.290116046418567
"596","17001","Adams County, Illinois",66787,66427,-0.539027056163625
"597","17003","Alexander County, Illinois",6776,6532,-3.60094451003542
"598","17005","Bond County, Illinois",17034,16712,-1.8903369731126
"599","17007","Boone County, Illinois",53638,53606,-0.0596591968380626
"600","17009","Brown County, Illinois",6791,6675,-1.70814313061405
"601","17011","Bureau County, Illinois",33619,33381,-0.707933014069425
"602","17013","Calhoun County, Illinois",4897,4858,-0.796405962834388
"603","17015","Carroll County, Illinois",14704,14562,-0.965723612622416
"604","17017","Cass County, Illinois",12880,12665,-1.66925465838509
"605","17019","Champaign County, Illinois",207946,209448,0.722302905562021
"606","17021","Christian County, Illinois",33562,33231,-0.986234431797867
"607","17023","Clark County, Illinois",15924,15836,-0.552624968600854
"608","17025","Clay County, Illinois",13393,13338,-0.410662286268946
"609","17027","Clinton County, Illinois",37640,37628,-0.0318809776833156
"610","17029","Coles County, Illinois",52540,51736,-1.53026265702322
"611","17031","Cook County, Illinois",5238541,5223719,-0.282941376234337
"612","17033","Crawford County, Illinois",19214,19088,-0.655771833038409
"613","17035","Cumberland County, Illinois",10899,10865,-0.311955225250023
"614","17037","DeKalb County, Illinois",104473,104200,-0.261311535037761
"615","17039","De Witt County, Illinois",16176,16042,-0.828387734915925
"616","17041","Douglas County, Illinois",19830,19714,-0.584972264246092
"617","17043","DuPage County, Illinois",931826,931743,-0.00890724233923501
"618","17045","Edgar County, Illinois",17603,17539,-0.363574390728853
"619","17047","Edwards County, Illinois",6570,6507,-0.958904109589041
"620","17049","Effingham County, Illinois",34164,34174,0.0292705772157827
"621","17051","Fayette County, Illinois",21980,21724,-1.16469517743403
"622","17053","Ford County, Illinois",13470,13398,-0.534521158129176
"623","17055","Franklin County, Illinois",39302,39127,-0.445269960816243
"624","17057","Fulton County, Illinois",35733,35418,-0.881538074049198
"625","17059","Gallatin County, Illinois",5226,5157,-1.3203214695752
"626","17061","Greene County, Illinois",13311,13218,-0.698670272706784
"627","17063","Grundy County, Illinois",50333,50509,0.34967118987543
"628","17065","Hamilton County, Illinois",8259,8221,-0.460104128829156
"629","17067","Hancock County, Illinois",18264,18112,-0.832238282961016
"630","17069","Hardin County, Illinois",4161,4009,-3.65296803652968
"631","17071","Henderson County, Illinois",6927,6884,-0.620759347480872
"632","17073","Henry County, Illinois",49649,49464,-0.37261576265383
"633","17075","Iroquois County, Illinois",28457,28169,-1.01205327335981
"634","17077","Jackson County, Illinois",59115,58551,-0.954072570413601
"635","17079","Jasper County, Illinois",9608,9598,-0.104079933388843
"636","17081","Jefferson County, Illinois",38358,38169,-0.492726419521351
"637","17083","Jersey County, Illinois",22215,22069,-0.657213594418186
